"Nombre_PA";"Page";"IDNum";"centre";"agence";"superviseur";"secteur";"syndicat";"commune";"nom_site";"code_ppv";"an_service";"numero_esclave";"code_id";"code_station";"pages_annexes";"activites";"categorie";"energie";"support";"num_appel";"num_secours";"adresse_ip";"intersite";"site_lie";"rmqintersite";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers"
0;"P3";1624;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";;"Xavier Privas";"69250";2013;0;"";"P3";"AB";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 21 38 13";"";"";"Non";;"";"Sofrel";"S530";"3.30";"";"";"";"Commun eau potable"
0;"P4";1625;;"SSE Assainissement";"Topkapi_SSE";"Saint-Victor";"Saint-Etienne métropole";;"St Victor Civoitière";"69243";2013;0;"";"P4";"G1";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 90 02 64";"";"";"Non";;"";"Sofrel";"S550";"4.11";"";"";"";"Commun eau potable"
0;"P5";1683;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";;"Place Jacquard";"69246";2014;104;;"P5";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 30 91 48";;;"Non";;;"Sofrel";"S550";"4.20";"04:34";;;
0;"P6";1684;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";"";"Tréfilerie";"69249";2014;105;"";"P6";"";"Assainissement";"Poste de relevage";"EDF";"GPRS";"";"";"10.86.24.90";"Non";"";"";"Sofrel";"S550";"4.30.12";"04:36";"";"";""
0;"R1";1600;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";"";"Crêt de Roc/Rouget de l'isle/FU2b";"70835";2012;50;"";"R1";"";"Assainissement";"Point de mesure";"EDF";"IP";"";"06 89 83 64 43";"10.81.8.117";"Non";;;"Sofrel";"S550";"4.30.12";"";"";"";""
0;"R2";1605;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";"";"Place du peuple RG3";"76948";2012;51;"";"R2";"";"Assainissement";"Point de mesure";"EDF";"IP";"";"06 89 83 61 16";"10.81.8.149";"Non";;;"Sofrel";"S550";"4.30.12";"";"";"";""
0;"R3";1674;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";"";"Bergson";"70802";2013;52;"";"R3";"";"Assainissement";"Point de mesure";"EDF";"IP";"";"06 89 83 62 06";"10.81.8.85";"Non";;;"Sofrel";"S550";"4.11";"";"";"";""
0;"R4";1675;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";"";"Bd Thiers";"69602";2013;53;"";"R4";"";"Assainissement";"Point de mesure";"EDF";"IP";"";"06 89 83 76 28";"10.81.8.69";"Non";;;"Sofrel";"S550";"4.11";"";"";"";""
0;"R5";1677;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";"";"Charcot";"70789";2013;54;"";"R5";"";"Assainissement";"Point de mesure";"EDF";"IP";"";"06 89 83 61 48";"10.81.8.101";"Non";;;"Sofrel";"S550";"4.11";"";"";"";""
0;"R6";1676;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";"";"Michelet";"70830";2013;55;"";"R6";"";"Assainissement";"Point de mesure";"EDF";"IP";"";"06 89 83 61 20";"10.81.8.133";"Non";;;"Sofrel";"S550";"4.11";"";"";"";""
0;"S1";1612;;"SSE Assainissement";"Topkapi_SSE";"Furan";"Saint-Etienne métropole";;"Valbenoite FU1";"70939";2013;150;"";"S1";"";"Assainissement";"Point de mesure";"EDF";"RTC";"04 77 80 74 47";"";"";"Non";;"";"Sofrel";"S50";"5.26";"05:03";"";"";""
0;"S3";1613;;"SSE Assainissement";"Topkapi_SSE";"Furan";"Saint-Etienne métropole";;"Furan 3 glorieuses FU3";"70916";2013;152;"";"S3";"";"Assainissement";"Point de mesure";"EDF";"RTC";"04 77 92 50 05";"";"";"Non";;"";"Sofrel";"S50";"5.40";"05:02";"";"";""
0;"T1";1673;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";;"Pluviomètre Dame Blanche";"70815";2013;0;"";"T1";"";"Assainissement";"Pluviométrie";"EDF";"RTC";"04 77 37 72 12";"";"";"Non";;;"Sofrel";"S550";"3.30";"";"";"";"Commun eau potable"
0;"T2";1680;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";;"Pluviomètre Golf";"70814";2014;114;;"T2";;"Assainissement";"Pluviométrie";"EDF";"RTC";"04 77 92 49 73";;;"Non";;;"Sofrel";"S50";"5.26";"05:24";;;
0;"T3";1681;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";;"Pluviomètre Chauvetière";"70816";2014;0;;"T3";;"Assainissement";"Pluviométrie";"EDF";"GPRS";;;;"Non";;;"Sofrel";"S530";"4.30.12";;;;"Commun Bassin chauvetière (Topkapi : TA)"
0;"T4";1679;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Nord";"Saint-Etienne métropole";;"Pluviomètre SSDE Soleil";"70812";2014;2;;"T4";;"Assainissement";"Pluviométrie";"EDF";"IP";;;"10.81.5.85";"Non";;;"Sofrel";"S530";"3.61";;;;
0;"TA";1682;;"SSE Assainissement";"Topkapi_SSE";"Saint-Etienne Sud";"Saint-Etienne métropole";"";"Bassin Chauvetière";"69971";2014;130;"";"TA";"";"Assainissement";"Bassin d'orage";"EDF";"GPRS";"";"";"10.86.24.86";"Non";;;"Sofrel";"S530";"4.30.12";"05:50";"";"";"Commun pluviomètre Chauvetière (Topkapi : T3)"
0;"V1";1601;;"SSE Assainissement";"Topkapi_SSE";"Terrenoire";"Saint-Etienne métropole";;"Terrenoire DO 03";"70870";2012;10;;"V1";;"Assainissement";"Déversoir d'orage";"Autonome (Pile)";"GPRS";;;"10.86.24.19";"Non";;;"Sofrel";"LT42";"3.11.11";"06:00";;;
