"Nombre_PA";"Page";"IDNum";"IDKey";"numero_esclave";"code_ppv";"code_id";"centre";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers";"rmqintersite";"site_lie";"intersite";"adresse_ip";"num_secours"
0;"MS";1145;"19_PDD_MS_SOFREL";19;"12713";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM de l Albaret";"Réservoir";"Contournat";2009;"MS";;"Autonome (Pile)";"GSM";"06 45 14 66 21";"Sofrel";"LS42";"1.20";"06:04";"PDD Eau Potable";;;;;;;
0;"MT";1114;"150_LHL_MT_SOFREL";150;"78606";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Relevé de compteur";"Saint Chamond";2008;"MT";"";"Autonome (Pile)";"GSM";"06 81 63 92 45";"Sofrel";"LS42";"1.20";"06:00";"Grand Croix";"";"";;;;;
0;"MT";1146;"42_PDD_MT_SOFREL";42;"12339";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM de l Albaret";"Relevé de compteur";"Compteur Busséol";2009;"MT";;"Autonome (Pile)";"RTC";"04 73 78 25 72";"Sofrel";"Telbox";"4.10";;"PDD Eau Potable";;;;;;;
0;"MT";1322;;113;"0";"";"Loire Auvergne";"CCANL";"CCANL";"Autre";"Allier";;"Magnet";"STEP";"Magnet";2012;"MT";"";"EDF";"GSM";"06 18 36 97 44";"Sofrel";"S530";"3.61";"04:30";"CCANL";;;;;;;
0;"MU";1191;"44_PDD_MU_SOFREL";44;"62890";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Syndicat de Beaumont / Ceyrat";"Réservoir";"Laschamps";2010;"MU";"";"EDF";"GSM";"07 77 83 66 24";"Sofrel";"S530";"3.4";"05:06";"PDD";"";"";;;;;
0;"MU";1521;;1;"78807";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Bonnet Les Oules";"Relevé de compteur";"Lapra";2013;"MU";"";"Autonome (Pile)";"GSM";"06 86 97 44 65";"Sofrel";"LS10";"3.20";"05:30";"";"";"";;;;;
0;"MV";1132;"38_PDD_MA_PERAX";211;"62892";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation EP";"PDD";;"Syndicat de Beaumont / Ceyrat";"Réservoir";"Beaumont";2012;"MV";"";"EDF";"RTC";"04 73 61 44 67";"Sofrel";"S530";"3.50";"05:46";"PDD Eau Potable";"";"";;;;;
0;"MV";1522;;1;"56695";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Bonnet Les Oules";"Relevé de compteur";"Le Courny";2013;"MV";"";"Autonome (Pile)";"GSM";"06 86 96 26 87";"Sofrel";"LS42";"3.20";"05:31";"";"";"";;;;;
0;"MV";1525;;1;"78808";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Bonnet Les Oules";"Relevé de compteur";"Beniére";2013;"MV";;"Autonome (Pile)";"GSM";"06 86 14 97 33";"Sofrel";"LS10";"3.20";"05:34";;;;;;;;
0;"MW";1196;"38_CCANL_MW_SOFREL";38;"12026";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Uzerche";"Pompage réservoir";"Réservoir espartignac";2010;"MW";;"EDF";"GSM";"06 85 57 75 25";"Sofrel";"S530";"3.40";"05:36";"CCANL";;;;;;;
0;"MW";1523;;1;"56697";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Bonnet Les Oules";"Relevé de compteur";"Sourcieu";2013;"MW";"";"Autonome (Pile)";"GSM";"06 86 49 22 24";"Sofrel";"LS10";"3.20";"05:32";"";"";"";;;;;
0;"MX";1499;;212;"79508";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation EP";"PDD";;"Syndicat de Beaumont / Ceyrat";"Réservoir";"Réservoir Montrognon";2012;"MX";"";"EDF";"GSM";"07 77 86 83 56";"Sofrel";"S530";"3.50";"06:06";"PDD Eau Potable";"";"";;;;;
0;"MX";1524;;1;"56696";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Bonnet Les Oules";"Relevé de compteur";"Les Ogiers";2013;"MX";;"Autonome (Pile)";"GSM";"06 86 22 39 28";"Sofrel";"LS10";"3.20";"05:33";;;;;;;;
0;"MY";1198;"48_PDD_MY_SOFREL";48;"12299";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Combegrasse";2010;"MY";"";"Autonome (Pile)";"GSM";"06 33 52 14 89";"Sofrel";"LS42";"2.10";"06:09";"PDD";;;;;;;
0;"MZ";1042;"220_PDD_MZ_SOFREL";220;"59002";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage";"Sautarelle";2006;"MZ";;"EDF";"RTC";"04 73 71 33 14";"Sofrel";"S50";"5.46";"05:29";"PDD Eau Potable";;;;;;;
